loan_amnt,int_rate,installment,term_months,annual_inc,dti,emp_length_num,delinq_2yrs,open_acc,revol_util,revol_bal,pub_rec,inq_last_6mths,total_acc,income_to_loan,dti_risk_flag,rate_grade_spread,has_delinquency,loan_to_income_pct,has_pub_rec,high_revol_util,grade,purpose,home_ownership,verification_status,TARGET,risk_score,risk_tier
10000,9.16,318.75,36.0,75000.0,9.68,10.0,0.0,4.0,50.1,4707,1.0,0.0,10.0,7.5,0,-1.5281787317984783,0,13.33,1,0,1,11,1,1,0,0.35431007,High
14350,17.57,361.05,60.0,65000.0,16.64,10.0,0.0,7.0,75.9,10398,1.0,0.0,11.0,4.529616724738676,0,-0.14784672876734106,0,22.08,1,0,3,2,5,1,1,0.7330467,Critical
10000,13.67,340.18,36.0,35000.0,27.88,8.0,1.0,12.0,71.7,12770,0.0,0.0,22.0,3.5,0,2.9818212682015215,1,28.57,0,0,1,2,1,0,0,0.36836177,High
35000,13.98,1195.88,36.0,151000.0,14.72,10.0,0.0,9.0,99.8,44232,0.0,1.0,22.0,4.314285714285714,0,-0.04450228182524896,0,23.18,0,1,2,2,4,1,0,0.48059314,High
24200,14.46,832.52,36.0,55000.0,25.86,1.0,0.0,13.0,73.4,30700,1.0,1.0,24.0,2.272727272727273,0,0.43549771817475147,0,44.0,1,0,2,2,5,1,0,0.67290765,Critical
12000,8.19,377.09,36.0,42000.0,8.43,10.0,0.0,9.0,71.8,7831,0.0,0.0,23.0,3.5,0,1.0642229318667988,0,28.57,0,0,0,1,1,0,0,0.19931364,Medium
8900,18.99,326.2,36.0,32000.0,35.11,4.0,0.0,13.0,61.0,13910,0.0,0.0,21.0,3.595505617977528,1,1.272153271232657,0,27.81,0,0,3,2,1,2,0,0.6813149,Critical
34950,18.99,1280.96,36.0,76000.0,32.43,10.0,0.0,13.0,49.7,37593,0.0,2.0,18.0,2.1745350500715306,1,1.272153271232657,0,45.99,0,0,3,1,4,2,0,0.6619423,Critical
15000,8.24,471.71,36.0,73000.0,20.61,10.0,0.0,11.0,44.2,20708,1.0,0.0,19.0,4.866666666666666,0,-2.4481787317984782,0,20.55,1,0,1,1,5,1,0,0.40415847,High
14000,7.89,438.0,36.0,57241.0,32.24,5.0,0.0,15.0,73.6,17520,0.0,0.0,31.0,4.088642857142857,1,0.764222931866799,0,24.46,0,0,0,1,5,1,0,0.2791653,Medium
13200,11.49,435.23,36.0,73000.0,21.58,10.0,0.0,9.0,40.7,5333,1.0,0.0,20.0,5.53030303030303,0,0.8018212682015218,0,18.08,1,0,1,9,5,2,0,0.49718738,High
1800,13.49,61.08,36.0,40620.0,11.49,10.0,0.0,4.0,25.2,2270,0.0,0.0,5.0,22.566666666666666,0,-0.5345022818252492,0,4.43,0,0,2,8,5,2,0,0.3411329,High
9500,11.12,207.13,60.0,60000.0,11.7,8.0,0.0,7.0,31.3,13947,0.0,3.0,39.0,6.315789473684211,0,0.4318212682015208,0,15.83,0,0,1,9,1,0,0,0.3583255,High
15000,10.59,488.18,36.0,47881.47,10.23,10.0,0.0,3.0,67.6,14206,0.0,0.0,11.0,3.192098,0,-0.09817873179847858,0,31.33,0,0,1,1,5,0,0,0.308159,High
30000,9.16,956.23,36.0,70000.0,15.55,10.0,0.0,7.0,79.2,18064,0.0,0.0,18.0,2.3333333333333335,0,-1.5281787317984783,0,42.86,0,0,1,2,4,1,0,0.30933684,High
22125,15.61,533.47,60.0,83484.0,21.38,10.0,0.0,10.0,93.5,25895,0.0,1.0,16.0,3.77328813559322,0,-2.107846728767342,0,26.5,0,1,3,2,1,2,0,0.6119539,Critical
11500,7.24,356.35,36.0,71000.0,15.42,3.0,0.0,5.0,82.6,11488,0.0,1.0,18.0,6.173913043478261,0,0.11422293186679955,0,16.2,0,1,0,1,1,0,0,0.16812457,Medium
6000,9.99,193.58,36.0,21000.0,18.57,2.0,0.0,14.0,29.8,9041,0.0,0.0,24.0,3.5,0,-0.6981787317984782,0,28.57,0,0,1,1,5,0,0,0.35563636,High
12000,10.75,259.42,60.0,60000.0,3.39,10.0,1.0,13.0,18.2,9621,0.0,1.0,57.0,5.0,0,0.06182126820152156,1,20.0,0,0,1,1,5,2,0,0.48878032,High
6000,11.44,197.69,36.0,26000.0,18.42,6.0,0.0,7.0,32.1,7185,1.0,0.0,14.0,4.333333333333333,0,0.7518212682015211,0,23.08,1,0,1,2,4,2,0,0.5024704,Critical
14000,14.16,479.58,36.0,140000.0,22.63,10.0,0.0,29.0,60.8,155911,0.0,1.0,54.0,10.0,0,0.13549771817475076,0,10.0,0,0,2,2,4,1,0,0.47373042,High
35000,6.49,1072.56,36.0,120000.0,21.64,8.0,0.0,13.0,33.8,26401,0.0,0.0,27.0,3.4285714285714284,0,-0.6357770681332005,0,29.17,0,0,0,2,4,1,0,0.1556299,Medium
4875,14.99,168.97,36.0,14400.0,27.58,1.0,0.0,6.0,30.9,2940,0.0,0.0,29.0,2.953846153846154,0,0.9654977181747508,0,33.85,0,0,2,1,5,2,1,0.6020128,Critical
6000,11.53,197.95,36.0,70000.0,9.57,10.0,0.0,13.0,34.1,6235,0.0,2.0,36.0,11.666666666666666,0,0.8418212682015209,0,8.57,0,0,1,2,1,0,0,0.24444719,Medium
8500,6.03,258.71,36.0,58000.0,22.39,4.0,0.0,29.0,15.0,7217,0.0,2.0,38.0,6.823529411764706,0,-1.0957770681332004,0,14.66,0,0,0,1,5,0,0,0.2005567,Medium
8400,9.44,268.85,36.0,38000.0,23.57,10.0,0.0,9.0,39.6,2695,0.0,0.0,18.0,4.523809523809524,0,-1.248178731798479,0,22.11,0,0,1,2,1,0,0,0.33400634,High
35000,15.31,838.36,60.0,130900.0,12.65,5.0,0.0,12.0,30.0,16964,0.0,2.0,28.0,3.74,0,1.2854977181747511,0,26.74,0,0,2,4,1,2,1,0.52222955,Critical
12000,21.7,329.39,60.0,62000.0,30.87,10.0,0.0,15.0,77.2,26471,0.0,0.0,19.0,5.166666666666667,1,0.5703203443012193,0,19.35,0,0,4,2,5,2,0,0.83082,Critical
4200,13.49,142.51,36.0,81500.0,33.34,10.0,6.0,17.0,48.6,4521,0.0,1.0,45.0,19.404761904761905,1,-0.5345022818252492,1,5.15,0,0,2,2,1,0,0,0.41528183,High
7000,15.61,244.76,36.0,56600.0,24.99,10.0,0.0,13.0,26.1,9678,0.0,2.0,35.0,8.085714285714285,0,1.58549771817475,0,12.37,0,0,2,9,1,0,0,0.42201668,High
8000,14.47,275.26,36.0,41000.0,23.51,3.0,0.0,14.0,48.9,13249,0.0,1.0,40.0,5.125,0,0.44549771817475126,0,19.51,0,0,2,2,5,2,0,0.58153206,Critical
9600,12.99,323.42,36.0,125000.0,4.98,2.0,3.0,3.0,8.1,163,0.0,0.0,9.0,13.020833333333334,0,-1.0345022818252492,1,7.68,0,0,2,5,1,1,1,0.5347753,Critical
6000,6.83,184.8,36.0,36000.0,32.53,3.0,0.0,7.0,48.2,20179,1.0,0.0,15.0,6.0,1,-0.2957770681332006,0,16.67,1,0,0,2,1,0,0,0.28634757,Medium
20000,17.1,714.06,36.0,103000.0,15.13,10.0,0.0,14.0,74.8,28933,0.0,0.0,43.0,5.15,0,3.075497718174752,0,19.42,0,0,2,1,5,1,0,0.424029,High
20000,14.47,470.26,60.0,36000.0,91.33,5.0,0.0,11.0,70.9,41668,0.0,0.0,24.0,1.8,1,0.44549771817475126,0,55.56,0,0,2,5,1,1,0,0.65999556,Critical
10200,18.25,260.41,60.0,69000.0,14.52,10.0,0.0,10.0,36.6,6630,0.0,0.0,11.0,6.764705882352941,0,-2.87967965569878,0,14.78,0,0,4,2,5,2,1,0.7279525,Critical
10000,6.03,304.36,36.0,60000.0,14.84,10.0,0.0,8.0,2.7,1440,0.0,0.0,19.0,6.0,0,-1.0957770681332004,0,16.67,0,0,0,6,1,0,0,0.0761824,Low
20000,26.49,604.63,60.0,58000.0,32.36,6.0,0.0,12.0,17.7,3430,0.0,0.0,33.0,2.9,1,1.5842397534668713,0,34.48,0,0,5,2,5,2,1,0.8794989,Critical
15000,15.31,522.26,36.0,98000.0,29.77,4.0,1.0,8.0,54.0,16316,0.0,0.0,22.0,6.533333333333333,0,1.2854977181747511,1,15.31,0,0,2,2,1,0,0,0.44626552,High
15000,15.61,361.67,60.0,43000.0,13.34,10.0,0.0,11.0,57.1,16110,0.0,0.0,27.0,2.8666666666666667,0,1.58549771817475,0,34.88,0,0,2,2,4,2,0,0.58428866,Critical
7875,19.52,290.75,36.0,23335.0,34.93,5.0,0.0,12.0,33.2,8326,0.0,1.0,12.0,2.963174603174603,1,-1.6096796556987805,0,33.75,0,0,4,2,5,1,0,0.704325,Critical
10800,12.79,244.58,60.0,40000.0,20.94,1.0,0.0,10.0,30.7,5871,0.0,0.0,21.0,3.7037037037037037,0,-1.2345022818252502,0,27.0,0,0,2,1,5,0,0,0.6450897,Critical
26250,13.98,896.91,36.0,177000.0,18.41,2.0,0.0,14.0,85.3,26873,0.0,1.0,32.0,6.742857142857143,0,-0.04450228182524896,0,14.83,0,1,2,2,1,2,0,0.4270159,High
18600,10.99,608.86,36.0,62000.0,2.54,2.0,0.0,5.0,34.5,3795,0.0,0.0,20.0,3.3333333333333335,0,0.3018212682015218,0,30.0,0,0,1,2,1,0,0,0.26557592,Medium
14475,11.99,480.71,36.0,70000.0,34.1,10.0,0.0,15.0,21.7,19381,0.0,1.0,27.0,4.835924006908463,1,1.3018212682015218,0,20.68,0,0,1,2,1,0,1,0.32689407,High
3200,8.67,101.27,36.0,94000.0,11.25,3.0,0.0,10.0,18.2,3219,6.0,0.0,20.0,29.375,0,-2.0181787317984785,0,3.4,1,0,1,2,5,0,0,0.2277196,Medium
35000,30.99,1504.85,36.0,450000.0,9.72,6.0,0.0,16.0,81.7,183150,0.0,1.0,29.0,12.857142857142858,0,3.4155908945856837,0,7.78,0,1,6,2,4,1,0,0.5812636,Critical
5000,12.99,168.45,36.0,40000.0,34.74,10.0,6.0,12.0,81.7,8577,0.0,0.0,37.0,8.0,1,-1.0345022818252492,1,12.5,0,1,2,2,1,0,1,0.40311667,High
5000,19.99,185.8,36.0,54000.0,24.96,10.0,0.0,12.0,34.6,26075,0.0,1.0,31.0,10.8,0,2.272153271232657,0,9.26,0,0,3,2,5,1,0,0.65184844,Critical
8000,12.49,267.6,36.0,44500.0,11.43,10.0,0.0,7.0,87.5,2713,0.0,0.0,24.0,5.5625,0,1.8018212682015218,0,17.98,0,1,1,2,1,0,0,0.27128035,Medium
12000,12.29,400.24,36.0,62800.0,22.8,1.0,0.0,16.0,83.3,41799,0.0,2.0,24.0,5.233333333333333,0,-1.7345022818252502,0,19.11,0,1,2,1,1,2,1,0.48927566,High
7800,11.99,259.04,36.0,84000.0,24.99,10.0,0.0,22.0,34.7,18613,0.0,0.0,47.0,10.76923076923077,0,1.3018212682015218,0,9.29,0,0,1,1,1,0,0,0.32381433,High
20000,18.25,510.6,60.0,62000.0,30.1,1.0,1.0,7.0,23.3,3977,0.0,2.0,24.0,3.1,1,0.5321532712326587,1,32.26,0,0,3,4,5,2,0,0.82096404,Critical
28000,13.67,646.74,60.0,88545.0,31.57,2.0,0.0,15.0,56.0,41997,0.0,0.0,25.0,3.1623214285714285,1,-0.35450228182524945,0,31.62,0,0,2,2,1,2,1,0.59743375,Critical
6500,8.9,206.4,36.0,64500.0,20.24,6.0,0.0,8.0,35.7,7241,0.0,1.0,29.0,9.923076923076923,0,1.7742229318667997,0,10.08,0,0,0,2,1,2,0,0.24785022,Medium
12000,12.69,402.54,36.0,90000.0,24.27,10.0,0.0,9.0,71.0,16532,0.0,1.0,18.0,7.5,0,-1.3345022818252499,0,13.33,0,0,2,2,1,1,0,0.44552717,High
6000,7.26,185.98,36.0,60000.0,6.83,4.0,0.0,5.0,23.5,3265,0.0,0.0,8.0,10.0,0,0.13422293186679912,0,10.0,0,0,0,2,1,1,0,0.14877768,Low
18825,19.72,495.82,60.0,43000.0,20.82,10.0,0.0,11.0,80.3,10841,0.0,0.0,20.0,2.2841965471447545,0,2.0021532712326575,0,43.78,0,1,3,2,4,2,0,0.6936728,Critical
7000,10.64,227.98,36.0,80000.0,9.18,3.0,0.0,18.0,49.0,10917,0.0,1.0,22.0,11.428571428571429,0,-0.04817873179847787,0,8.75,0,0,1,1,4,1,0,0.418589,High
24000,13.11,547.43,60.0,117000.0,1.93,1.0,0.0,7.0,58.9,8251,0.0,2.0,21.0,4.875,0,2.421821268201521,0,20.51,0,0,1,2,1,2,1,0.37875053,High
21600,14.3,505.97,60.0,50000.0,7.99,2.0,0.0,4.0,87.6,13055,0.0,0.0,15.0,2.314814814814815,0,0.2754977181747513,0,43.2,0,1,2,1,1,2,0,0.509525,Critical
10000,13.65,340.08,36.0,53000.0,14.61,4.0,0.0,8.0,50.6,1316,1.0,0.0,27.0,5.3,0,-0.37450228182524903,0,18.87,1,0,2,6,4,0,0,0.4311559,High
8000,12.29,266.83,36.0,45000.0,38.51,10.0,0.0,9.0,58.0,10783,1.0,0.0,38.0,5.625,1,-1.7345022818252502,0,17.78,1,0,2,2,1,0,0,0.40934786,High
14000,12.99,318.48,60.0,120000.0,12.59,10.0,0.0,14.0,72.6,37484,0.0,0.0,30.0,8.571428571428571,0,-1.0345022818252492,0,11.67,0,0,2,1,1,1,0,0.44217303,High
16000,14.65,551.91,36.0,52000.0,11.53,7.0,0.0,4.0,73.0,6058,0.0,0.0,16.0,3.25,0,0.625497718174751,0,30.77,0,0,2,2,1,1,0,0.42438647,High
17300,14.99,599.63,36.0,61000.0,28.63,10.0,0.0,21.0,48.2,46084,0.0,1.0,49.0,3.5260115606936417,0,0.9654977181747508,0,28.36,0,0,2,2,1,0,0,0.47888908,High
14200,13.99,330.34,60.0,54500.0,22.66,3.0,0.0,16.0,44.9,16912,0.0,1.0,28.0,3.8380281690140845,0,-0.03450228182524917,0,26.06,0,0,2,2,5,0,0,0.6904774,Critical
5000,8.67,158.24,36.0,40000.0,18.06,10.0,1.0,9.0,40.4,7922,1.0,0.0,30.0,8.0,0,-2.0181787317984785,1,12.5,1,0,1,1,1,0,0,0.30177444,High
21000,13.22,709.82,36.0,97000.0,20.1,3.0,0.0,9.0,72.5,22245,0.0,2.0,15.0,4.619047619047619,0,-0.8045022818252487,0,21.65,0,0,2,2,5,0,0,0.5461709,Critical
9800,19.03,359.38,36.0,47800.0,3.67,1.0,0.0,4.0,69.6,6816,0.0,2.0,5.0,4.877551020408164,0,1.3121532712326598,0,20.5,0,0,3,2,5,0,1,0.5943367,Critical
17325,15.61,605.77,36.0,39984.0,27.49,10.0,0.0,13.0,88.7,14988,0.0,0.0,37.0,2.307878787878788,0,1.58549771817475,0,43.33,0,1,2,2,1,1,0,0.49160528,High
28000,7.59,872.14,36.0,140000.0,22.81,1.0,1.0,8.0,66.2,42376,0.0,0.0,21.0,5.0,0,0.4642229318667992,1,20.0,0,0,0,1,1,0,0,0.22116603,Medium
3000,11.99,99.63,36.0,65000.0,17.02,5.0,0.0,15.0,20.8,3981,1.0,2.0,22.0,21.666666666666668,0,1.3018212682015218,0,4.62,1,0,1,1,1,0,0,0.32771665,High
7000,13.33,236.98,36.0,50000.0,33.89,7.0,0.0,3.0,100.7,6546,0.0,0.0,5.0,7.142857142857143,1,-0.6945022818252493,0,14.0,0,1,2,2,5,2,1,0.603358,Critical
13475,24.5,532.21,36.0,45000.0,27.63,5.0,0.0,5.0,90.2,17687,0.0,1.0,7.0,3.339517625231911,0,-0.40576024653312714,0,29.94,0,1,5,9,5,1,0,0.77160996,Critical
10000,12.69,335.45,36.0,40000.0,36.96,10.0,0.0,8.0,86.6,9266,0.0,0.0,21.0,4.0,1,-1.3345022818252499,0,25.0,0,1,2,2,1,1,0,0.44012952,High
21600,9.93,458.2,60.0,63000.0,23.03,10.0,0.0,8.0,4.3,1382,0.0,1.0,28.0,2.9166666666666665,0,-0.7581787317984787,0,34.29,0,0,1,2,1,0,1,0.4154606,High
12000,21.18,453.22,36.0,38000.0,43.43,4.0,0.0,9.0,74.1,21703,0.0,0.0,22.0,3.1666666666666665,1,0.05032034430121968,0,31.58,0,0,4,2,5,1,1,0.6921106,Critical
8000,13.33,270.83,36.0,55000.0,19.18,1.0,0.0,11.0,30.5,4856,0.0,3.0,32.0,6.875,0,-0.6945022818252493,0,14.55,0,0,2,2,5,2,1,0.5321253,Critical
7000,7.97,219.26,36.0,49404.0,22.22,2.0,3.0,8.0,0.0,0,0.0,1.0,25.0,7.057714285714286,0,0.8442229318667991,1,14.17,0,0,0,2,1,2,0,0.3183217,High
20000,16.02,703.34,36.0,41675.0,5.7,6.0,1.0,4.0,95.0,6653,0.0,1.0,10.0,2.08375,0,1.9954977181747502,1,47.99,0,1,2,2,1,2,0,0.63829976,Critical
40000,9.93,1289.38,36.0,52000.0,2.12,10.0,0.0,5.0,31.6,1770,0.0,0.0,17.0,1.3,0,-0.7581787317984787,0,76.92,0,0,1,2,1,2,0,0.5726663,Critical
11100,22.99,312.86,60.0,62000.0,24.74,10.0,2.0,9.0,6.3,232,1.0,1.0,30.0,5.585585585585585,0,-1.9157602465331287,1,17.9,1,0,5,2,1,0,1,0.69591075,Critical
12000,19.99,317.86,60.0,56000.0,28.31,1.0,0.0,20.0,39.7,13920,0.0,1.0,30.0,4.666666666666667,0,-1.1396796556987816,0,21.43,0,0,4,2,5,2,0,0.8117639,Critical
30000,11.53,660.24,60.0,146000.0,6.61,6.0,1.0,7.0,98.5,14381,0.0,0.0,28.0,4.866666666666666,0,0.8418212682015209,1,20.55,0,1,1,1,1,2,0,0.4037917,High
8000,9.43,256.01,36.0,95000.0,6.33,4.0,0.0,13.0,24.1,3684,0.0,0.0,36.0,11.875,0,-1.2581787317984787,0,8.42,0,0,1,4,1,1,0,0.23728383,Medium
10000,15.31,348.18,36.0,65000.0,5.61,4.0,0.0,4.0,98.0,6369,0.0,0.0,23.0,6.5,0,1.2854977181747511,0,15.38,0,1,2,2,5,2,0,0.40025407,High
3000,13.49,101.8,36.0,40000.0,16.59,2.0,0.0,5.0,82.7,10860,0.0,2.0,10.0,13.333333333333334,0,-0.5345022818252492,0,7.5,0,1,2,9,5,0,0,0.47441033,High
19750,18.99,512.22,60.0,44000.0,13.9,10.0,2.0,10.0,62.6,14778,0.0,1.0,19.0,2.2278481012658227,0,-2.1396796556987816,1,44.89,0,0,4,2,1,0,0,0.7162516,Critical
4000,12.74,134.28,36.0,25000.0,10.18,3.0,0.0,6.0,48.7,5992,0.0,0.0,10.0,6.25,0,-1.2845022818252492,0,16.0,0,0,2,2,5,1,0,0.47291544,High
32500,20.75,874.67,60.0,65000.0,14.0,1.0,0.0,5.0,72.6,11112,0.0,0.0,9.0,2.0,0,-0.37967965569878004,0,50.0,0,0,4,2,5,1,1,0.7761857,Critical
13000,13.67,442.23,36.0,55450.0,14.21,3.0,0.0,7.0,41.3,5653,0.0,0.0,9.0,4.265384615384615,0,-0.35450228182524945,0,23.44,0,0,2,2,4,2,1,0.5073494,Critical
30000,12.69,1006.35,36.0,135000.0,16.32,10.0,1.0,17.0,83.3,22912,0.0,1.0,34.0,4.5,0,-1.3345022818252499,1,22.22,0,1,2,2,1,1,0,0.43281272,High
20000,17.27,499.96,60.0,70000.0,16.21,7.0,0.0,9.0,34.7,23750,0.0,4.0,18.0,3.5,0,-0.4478467287673418,0,28.57,0,0,3,2,5,1,0,0.69451916,Critical
35000,17.27,1252.56,36.0,170000.0,22.77,6.0,1.0,9.0,84.8,30693,0.0,0.0,22.0,4.857142857142857,0,-0.4478467287673418,1,20.59,0,1,3,2,5,2,1,0.60513157,Critical
14400,13.59,332.01,60.0,150000.0,21.9,10.0,0.0,16.0,54.4,20449,0.0,0.0,34.0,10.416666666666666,0,-0.4345022818252495,0,9.6,0,0,2,9,1,2,0,0.58083415,Critical
10000,11.14,218.13,60.0,92000.0,1.68,1.0,0.0,6.0,19.9,5897,0.0,2.0,17.0,9.2,0,0.45182126820152213,0,10.87,0,0,1,6,1,2,0,0.29611465,Medium
30000,17.99,1084.43,36.0,72000.0,33.42,4.0,0.0,17.0,52.7,18654,1.0,1.0,52.0,2.4,1,0.2721532712326571,0,41.67,1,0,3,2,1,2,1,0.6921752,Critical
24000,18.55,616.65,60.0,55000.0,19.14,10.0,1.0,7.0,44.5,11399,0.0,0.0,14.0,2.2916666666666665,0,-2.5796796556987793,1,43.64,0,0,4,1,1,1,0,0.6804446,Critical
3600,20.89,135.43,36.0,112000.0,25.66,10.0,0.0,18.0,63.6,49300,0.0,0.0,32.0,31.11111111111111,0,3.172153271232659,0,3.21,0,0,3,9,1,0,0,0.3331549,High
10500,23.99,302.01,60.0,45600.0,28.95,10.0,0.0,8.0,94.9,16509,1.0,0.0,24.0,4.3428571428571425,0,-0.9157602465331287,0,23.03,1,1,5,2,1,2,1,0.75086635,Critical
25000,13.99,581.58,60.0,60000.0,27.54,10.0,0.0,4.0,33.2,5441,0.0,0.0,13.0,2.4,0,-0.03450228182524917,0,41.67,0,0,2,11,5,1,0,0.73700935,Critical
14400,16.02,350.34,60.0,60000.0,19.0,10.0,2.0,25.0,4.7,674,0.0,1.0,39.0,4.166666666666667,0,1.9954977181747502,1,24.0,0,0,2,6,4,0,1,0.6883809,Critical
10000,12.99,227.48,60.0,76000.0,15.27,10.0,2.0,21.0,15.3,7403,0.0,0.0,45.0,7.6,0,-1.0345022818252492,1,13.16,0,0,2,2,5,0,0,0.5597342,Critical
12000,8.39,378.2,36.0,71000.0,12.44,10.0,0.0,14.0,49.4,9084,0.0,1.0,19.0,5.916666666666667,0,-2.298178731798478,0,16.9,0,0,1,2,5,1,0,0.4120865,High
10000,8.19,314.25,36.0,70000.0,15.74,10.0,0.0,14.0,62.0,14259,0.0,1.0,29.0,7.0,0,1.0642229318667988,0,14.29,0,0,0,2,5,2,1,0.2928399,Medium
5900,6.92,181.96,36.0,28000.0,7.5,2.0,1.0,3.0,46.1,6460,0.0,0.0,5.0,4.745762711864407,0,-0.20577706813320074,1,21.07,0,0,0,1,5,2,0,0.19949375,Medium
24175,8.9,500.67,60.0,125000.0,12.38,10.0,0.0,11.0,27.3,10483,0.0,0.0,31.0,5.170630816959669,0,1.7742229318667997,0,19.34,0,0,0,2,1,2,0,0.19752268,Medium
6000,12.85,201.74,36.0,51000.0,26.65,2.0,1.0,16.0,53.7,21923,0.0,1.0,37.0,8.5,0,2.161821268201521,1,11.76,0,0,1,1,1,2,0,0.33559796,High
20000,11.49,659.43,36.0,135000.0,18.18,1.0,2.0,14.0,36.8,19448,0.0,0.0,33.0,6.75,0,0.8018212682015218,1,14.81,0,0,1,2,1,2,0,0.4073714,High
6925,16.55,245.35,36.0,50000.0,33.25,10.0,1.0,18.0,43.8,11915,0.0,2.0,27.0,7.2202166064981945,1,-1.1678467287673406,1,13.85,0,0,3,2,1,1,0,0.6220011,Critical
10000,19.99,264.89,60.0,30000.0,23.04,1.0,0.0,16.0,21.7,9821,0.0,1.0,56.0,3.0,0,2.272153271232657,0,33.33,0,0,3,2,5,2,0,0.7558301,Critical
6400,15.8,224.38,36.0,35000.0,27.26,10.0,1.0,12.0,35.3,6597,0.0,0.0,17.0,5.46875,0,1.7754977181747513,1,18.29,0,0,2,1,5,2,1,0.59062815,Critical
22750,17.99,577.58,60.0,47000.0,26.4,4.0,0.0,16.0,65.2,18336,0.0,1.0,22.0,2.065934065934066,0,0.2721532712326571,0,48.4,0,0,3,2,4,2,0,0.7507491,Critical
6000,16.99,213.89,36.0,37000.0,21.02,1.0,1.0,9.0,47.7,3387,2.0,2.0,20.0,6.166666666666667,0,-0.7278467287673429,1,16.22,1,0,3,2,5,1,0,0.62620616,Critical
19000,19.03,696.76,36.0,84900.0,15.1,10.0,0.0,5.0,55.3,21780,1.0,2.0,11.0,4.468421052631579,0,1.3121532712326598,0,22.38,1,0,3,1,5,0,1,0.6037385,Critical
9000,15.22,312.96,36.0,87000.0,6.61,3.0,0.0,8.0,95.1,13977,0.0,0.0,19.0,9.666666666666666,0,1.1954977181747513,0,10.34,0,1,2,2,1,1,0,0.39600194,High
15000,12.69,503.18,36.0,82000.0,12.26,10.0,3.0,8.0,60.4,2901,0.0,0.0,17.0,5.466666666666667,0,-1.3345022818252499,1,18.29,0,0,2,4,1,1,1,0.5302073,Critical
35000,14.65,826.24,60.0,100000.0,1.76,1.0,0.0,12.0,5.7,3922,1.0,0.0,18.0,2.857142857142857,0,0.625497718174751,0,35.0,1,0,2,2,5,1,0,0.734607,Critical
8000,9.93,257.88,36.0,65000.0,27.4,5.0,0.0,15.0,5.1,1734,0.0,0.0,39.0,8.125,0,-0.7581787317984787,0,12.31,0,0,1,4,1,1,0,0.2980698,Medium
10000,9.16,318.75,36.0,75000.0,10.12,1.0,0.0,7.0,30.0,6982,0.0,1.0,38.0,7.5,0,-1.5281787317984783,0,13.33,0,0,1,2,5,0,0,0.2718972,Medium
12000,7.39,372.67,36.0,70000.0,22.22,8.0,0.0,14.0,57.0,10552,0.0,0.0,18.0,5.833333333333333,0,0.264222931866799,0,17.14,0,0,0,2,1,1,0,0.26552728,Medium
5000,11.47,164.81,36.0,80000.0,19.85,10.0,0.0,11.0,33.2,5951,0.0,1.0,21.0,16.0,0,0.7818212682015222,0,6.25,0,0,1,1,1,2,0,0.3911114,High
24000,25.88,716.87,60.0,72000.0,30.53,1.0,0.0,13.0,51.3,27204,0.0,2.0,39.0,3.0,1,0.9742397534668719,0,33.33,0,0,5,2,1,2,0,0.74525905,Critical
14400,25.89,430.21,60.0,50000.0,21.56,6.0,0.0,9.0,99.0,9905,0.0,1.0,17.0,3.4722222222222223,0,-1.6844091054143142,0,28.8,0,1,6,2,1,2,1,0.7604592,Critical
8000,6.54,245.34,36.0,42000.0,8.51,6.0,0.0,8.0,59.0,7853,0.0,0.0,20.0,5.25,0,-0.5857770681332006,0,19.05,0,0,0,4,1,0,1,0.186098,Medium
12875,15.61,450.18,36.0,45800.0,24.84,1.0,0.0,12.0,78.7,10782,0.0,3.0,20.0,3.557281553398058,0,1.58549771817475,0,28.11,0,0,2,2,1,2,0,0.52533054,Critical
19000,13.49,644.68,36.0,47000.0,25.38,3.0,0.0,17.0,43.2,12061,0.0,2.0,72.0,2.473684210526316,0,-0.5345022818252492,0,40.43,0,0,2,2,4,0,0,0.5660205,Critical
6825,12.69,228.95,36.0,18969.0,10.76,6.0,0.0,10.0,27.4,7102,0.0,0.0,27.0,2.7793406593406593,0,-1.3345022818252499,0,35.98,0,0,2,2,5,2,0,0.58950925,Critical
15000,24.85,595.21,36.0,80000.0,31.58,10.0,0.0,13.0,74.6,35073,0.0,2.0,21.0,5.333333333333333,1,3.7203203443012214,0,18.75,0,0,4,2,5,2,1,0.7929134,Critical
24000,24.85,702.33,60.0,52124.0,61.55,1.0,0.0,26.0,48.4,19037,2.0,0.0,77.0,2.1718333333333333,1,3.7203203443012214,0,46.04,1,0,4,2,4,0,1,0.81846267,Critical
20000,11.99,664.2,36.0,69780.0,30.77,6.0,0.0,8.0,87.9,42699,0.0,0.0,25.0,3.489,1,-2.034502281825249,0,28.66,0,1,2,2,4,1,1,0.5005123,Critical
16000,8.9,508.06,36.0,36000.0,8.58,7.0,0.0,5.0,63.7,6939,0.0,0.0,13.0,2.25,0,1.7742229318667997,0,44.44,0,0,0,1,5,1,0,0.32290635,High
25425,12.99,856.55,36.0,80264.0,22.47,2.0,0.0,13.0,67.0,175637,0.0,0.0,18.0,3.1568928220255654,0,-1.0345022818252492,0,31.68,0,0,2,2,5,1,0,0.4766546,High
23000,5.32,692.64,36.0,85000.0,13.54,1.0,1.0,11.0,39.7,33477,0.0,1.0,18.0,3.6956521739130435,0,-1.8057770681332004,1,27.06,0,0,0,1,1,0,0,0.12509291,Low
